y;message
0;Oh dear now you will be sorry in fact you will probably wish you had never been born If you had smuggled it into the UK and were unlucky enough to get caught you would have got slapped wrist by one of our weak judges Asia is different drugs are not tolerated there are NO human rights sentences are long prisons are real prisons not like the UK world famous holiday camps 
1;That the Teabaggers who are creating the police state fucktard You lose yet again 
0;He is convicted murderer and hardened terrorist Saying he is racist complements him and can believe he really knows what racist is Nothing wrong with being racist it merely means you are supportive of your heritage and beliefs 
0;You are wasting your breath BC Argie is most likely paid shill for AIPAC Israel has an entire propaganda program called Megaphone etc 
0;When decision goes against them why do all foreign players look like you ve just raped their wife stolen their dog and shit in their bed 
1;Romney No one ever asked to see my birth certificate YOU FUCKING LIAR have asked several times on this site to see your supposed birth certificate When are you going to produce it Motherfuker So then that means that rich pathetic pasty faced bottom feeder fuks like you get pass but Obama has to produce his birth certificate time after time after time 
0;Beautiful freecheese just beautiful poetic verse of knowledge and wisdom it should be posted in the Congressional chambers 
1;And you are the one who daily licks it out 
1;am MM Fan but he was rather unfair to most of his band members you cant just blame it on Pogo as you dont know nor have you ever spoken to either of them so stfu you fucking arseholes several of MM band mates have spoken out about what manson was really like to work for and as for poor ginger he was paid lower then any of the other band mates get bloody life 
1;why dont you just eatshitanddie you are not wanted here now run along skippy 
0;jsdavis Making all care for the least among us voluntary is great way to put all the burden on the good guys while leaving the greedy bastards with plenty of money to destroy the good guys The only people that object to being required to do good are the ones who would not do good otherwise 
0;Love another But don love another more than we love our gawd or else he ll throw us to hell for all eternity as jesus says in the bible multiple times But don love gay people Kill them Kill them all Kill all nonbelievers as well And witches And servants of other gods Disobeying children Must be slaughtered Children who call our prophets bald Must be torn apart by bears sent by god Adulterers Pfft them too And so on ad infinitum Kill everyone Except the mindless zealots Please The intellectual inconsistency you demonstrate here makes me dizzy It was SECULARISM and HUMANIST IDEAS that pulled our little society out from the muck of religious people like you and worse Don you dare to tell me or any other human being that we were born faulty sinful worthless 
0;just finished reading the breaker and they truly killed the ending that was disappointing The famous dragon got his ass whooped don know if want to start reading new waves based on all the reviews 
1;What is your evidence that she painfully bad actress Do you know her from anything else other than Twilight Why don you hunker on down to IMDb and see what else she done then come back and say something as stupid as what you said 
1;Gay Douch turd fuck 
0;Celebrity Big Brother IS mistake 
0;Thank you Jesus 
0;So you think Cigar Willie Clinton will help obongo win Balack Obongo has learned his lesson too late You cant trust fuckingliberal Just like you cant trust liberal troll commenter 
0;So you are saying smiley is not expensive Rich boy logic 
0;You aren making sense 
0;Are you trying to tell us something 
0;Breaking News BreakingNews Russian oligarch coming to London for Olympics caught up in arms export to Syria regime row telegraph 
0;didn realize Pop has weak eye 
0;You ll be not waiting foerever 
0;Don pretty sure the idea of runaway positive feedback in the global warming context goes back to Hansen in the and the beginning of the whole movement after the previous new ice age movement of course His specialty was Venus and its unique atmospheric dynamics Somehow he became convinced that the same would happen to Earth even though the necessary vulcanism proximity to the sun lack of biosphere and water cycle and atmospheric composition are all totally non Earth like But he is convinced we ll turn Earth into new Venus even though we can and the fact that his projections are failing badly means that his acolytes and people not even aware of where this crap came from are now inventing non physical tipping points at unknown times in the near future to justify continuing panic The fact that Hansen engineered hot un airconditioned room back in his original testimony to your politicians is testament to the fact he is not really much of scientist Of course in engineering and real systems positive feedback is ultimately limited by saturation somewhere in the system but they don seem to identify what will saturate first in the climate system 
